Block_ID Up Down Public_Key_Requester Total_Up_Requester Total_Down_Requester Sequence_Number_Requester Previous_Hash_Requester Public_Key_Responder Total_Up_Responder Total_Down_Responder Sequence_Number_Responder Previous_Hash_Responder
RMXTPqbQjG0XrqVd0npryU+hq7g= 8 0 SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 25 35 19 Vn2x1dFs5La2CtQoZKxAkuCa3Sw= epUbaNhYDqXv4iCewxM8P8SHd+swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 28 19 JECy+SwSjogJCw3BnhRYuIk8fNY=
RQ24Zmk7GTAfA0KhiG6Be2ysTVs= 1 0 ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 5 10 vjmdlPVOuoBsH6H3Uq68MB3dpbs= oJk8BxCxM4KysOJUfIkbNcWKbrowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 3 vjmdlPVOuoBsH6H3Uq68MB3dpbs=
RWR670bPh14F061E9LEVvnhrMWo= 3 0 zpd+S+dpjSKEsg3uWIDXRa0auJwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 0 6 1MRG5jcUJEeAreIoOqy/ztT89BY= eiGGlUQ83QS2a7umyiroC8zyVjowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 7 4 cr73uBHoGC3oi1Oa6CESXBYNoUo=
RZHXK/IXCMp0kn5PRHbTa4dl5bQ= 1 0 tlsPispJjk23sEt4DG1kygUr5TowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 0 5 lv8780QMnKLxmJdzU+ftaGjrcWI= 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 6 6 lv8780QMnKLxmJdzU+ftaGjrcWI=
RgBup8d19JV/KUFNApB2JTdt3bc= 1 0 HB5xvt4lWNqiQI5ZzZ5xCyWdMHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 17 19 22 CpzhvSVUnlSLLNSS9mvSdnCYb1c= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 30 23 JNFnaHTblOzGR924kMMQSnFk8t4=
Rj7+4l9WQ0hnIdA6k755wl0DbRw= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 17 6 22 WFxXV/+/Vsqzjk1PAhnAGDI52xA= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 12 12 qgQYKF2z0x8oYZryKRYr1HMPHZM=
Rwa4RI7tiCOeuvYbCjc0x7lhUo8= 1 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 0 8 o+HGTNjzYERRzGnVHmCxLJDvWUc= ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 4 5 /JpmJm2zmiMfmV7z/EUx3SrJsFA=
Rwvf2aKhUAd8AMNxW6HPST9LuJQ= 1 0 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 21 34 32 qu42iSqH4RXLNjQf7uGFmm2j8ks= SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 29 9 qu42iSqH4RXLNjQf7uGFmm2j8ks=
R55joU0a8YejkqTeXZvj66sAkqE= 1 1 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 25 10 33 Dkp1ibWnaCcALWgUrn71oRIBHyA= bJGILUORqSJyVlrt45ijukaZ2U0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 26 26 9mRTxjsXaLfF1jFDJBwJ7cp50Pc=
SBFcm0LG6PN6C3N7sgCOF70vBtY= 1 0 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 23 35 35 uzT0dmiuLCLtFD18jBecx3RpFD0= SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 30 10 Rwvf2aKhUAd8AMNxW6HPST9LuJQ=
SNr/Tqev7s6DuFu5yNiDCT2Um8A= 4 0 DhkTJg6AT1bUTyKiTftja4JXUX0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 4 1 2XqjM1Xqldweh8k4gB914zDPSf4= zVI68ZRxi1PWP3GgF0pvZtrCM2swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 14 5 RBilRfrUQDg4sHOig/6aVni4+lM=
SU6+ucifSfvJNJVV7f55QycbZ8Y= 1 0 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 11 16 2wFDG07TJ+6RoBFSlFUHZ7wgrfI= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 13 6 kMIEq12TDdUYMF3tmtvnUq5Ey24=
SVeRhE5Vix4zY1vqER+J1q1Ch6k= 1 0 lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 17 17 23 U3w8Kl/cEjLrNX92RCNkGtcu4W0= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 15 13 AZTuEbq8OxF784mLAuSdOpciDmI=
SY7amepLL0uUFHW9BWT8vf721KI= 1 0 j/wVxn+ZE2gk0FBD6VOhaMFwUmkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 23 0 14 BGbu4spE37UqU2EPysvimrfBVkI= h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 15 23 BGbu4spE37UqU2EPysvimrfBVkI=
SaCPomjbXkGfj8MfAIAmEUI1uA8= 1 0 MmI7/eo+qMNyYTCGH4/CNIjkbUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= 5w4VOElhz/QMjoIotBntn37jP/0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 4 4 VFMXZBnRjVex7u+M9Q7GAVLLxRM=
SeMHCMbpLifl642H4d2j+n3UejE= 1 0 NZqM/l2d2er3XOVImTDIV7zDZgswMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= eiGGlUQ83QS2a7umyiroC8zyVjowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
ShOs2Q0TrnYTFmR4xHXo2pLLxMg= 1 0 h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 11 17 o3+kX0oXLxSsuMJPH1PQnOSnt9c= xJ/jTkh8zjyyGyQM5URZhrsJNDMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 9 8 MLdLR4Uk+3mwKBv2sHkk3MuT4eg=
SjPNA/YDbth8vsgTspFFgHQjLT0= 1 0 TqMTuOf4ZBLdQi1nyckUmYsmkXwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 1 9 pmCQLicNS7TbiKrlbcDdbnxE+0E= 5vrGuG0HVNVcPAEzfCHrO/JwObowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 6 5 WTON2061UCmtA4ID89fV8M6xUpk=
Spnyh2DfZPC/RA3188pzLkYvcek= 1 0 uWepyoLh/yrMvHgAPrWAp5dnvsEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 9 7 oDmJIzUiCNmhZJQrjrI3t1ndHjA= PtBSz+ygzxZtiC7MKCvZEFUVK+MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 13 8 mTb4WeVLgA74R9NSFhiwJVxT6wQ=
SweOCCU3fnUsaurzEaIOgYmDr1Q= 1 0 zpd+S+dpjSKEsg3uWIDXRa0auJwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 14 0 8 yb+3aYOpvwbfw9kV4LXEOT3ZBTw= eiGGlUQ83QS2a7umyiroC8zyVjowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 9 6 yb+3aYOpvwbfw9kV4LXEOT3ZBTw=
S35QeFSKwcWKiESWCt8p4e6v6Rc= 5 0 j/wVxn+ZE2gk0FBD6VOhaMFwUmkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 0 9 U0rAjyrA5g4jU599fCx1XjHr0XA= jj9lePsGEqfayfsxiAl+erUzyFcwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 10 5 piUaHqgrgMI8164CXY0xaXJVs7A=
S6vPirFtY9o4Pagv1EVNDt4egUw= 4 0 OWt96VXV4TotsaOzXesvPRyEgGgwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 0 1 BYALnD91xSHAy7o96ZZvySBPnKw= O96OrjxK3M9XoR0+x7esDh8xfoEwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 23 18 DGqgSp3VzWV3FFv7AOL514NZtV8=
TJRUjJNkUoc1FJ0JaaZJ7X1ns1Y= 1 0 vJj2RXBDqkzMBkuOZfGQKmn3ZSAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 4 6 FNjf//yDmSY3Q+HD3BycNzvhKCc= YqgSlXJr7GJ4Ivo81JUz+VtNTzkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 2 8 9 obWI47ifQ6Es/UuNR8aRI0Cojq8=
TM7hCBz1UO4FB9GIfbhpboGmmU8= 1 0 OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 29 10 37 wg2PKTl721aSY/PIJ9e4Ui4CIeU= 0GqNStWnpcmBfZ9gjiVyWF1db+4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 21 14 sP1lexn+wvcdVPloqnFg61sgVfM=
ThpGyGUhU1bsKyduKrwNc3AqatA= 1 0 ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 9 26 eLAA75EfPhMGgopy5VXSBQDcCNs= oJk8BxCxM4KysOJUfIkbNcWKbrowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 16 15 eLAA75EfPhMGgopy5VXSBQDcCNs=
TlkP18hRFLQhVQWTmO6Axm2tJJY= 1 0 C8PBFLrrtFrYujqCKE4WJvB7Kp4wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 7 0 4 v9PWRmnq9+xc/7ICHNQH/JxKOes= HZIwbZ2cJBMMODrRy/9QNEb+c6wwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
TyMcVoxDB23YubbmDhJfZK8k10U= 1 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 27 0 18 hjeC9rWIBhCFu/M2HHl1MUpNhFk= ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 12 6 17 2Dks42ljQUvMELsNWWewy4YznLE=
T4mPk0ynCWnqyew3cpt9syGGgW0= 1 0 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 0 8 U3w8Kl/cEjLrNX92RCNkGtcu4W0= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 18 19 26 p0O4iHGLOdHmBFsLiJxtOZDpFYc=
T5/227GAFSLEnjXMxkTdX3Liyig= 1 0 lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 2 4 kYBgxV2HhBN/RgM3WeSn1l2878g= dgQYj0H0kppfjmUrgoKxWeh3Od8wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 5 6 eBwx/TXNRKfuAUjhz9q6YiizIqM=
UBdDPHAM2yTqcYXjhHtHLt2sGAY= 1 0 h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 11 18 ShOs2Q0TrnYTFmR4xHXo2pLLxMg= zVI68ZRxi1PWP3GgF0pvZtrCM2swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 9 3 UP+pZnIr3fGF2wyj8VvCrQEqjXY=
UKCZgBA3O1IsYFjvXYhBL6Dm4C0= 2 0 qS6E9rQ7eWr/ZvutAXB22isjgoYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 14 15 vmrZyatp5/gQDaidtPeKDj/8TXM= ILJmkZasgDoErw242DjsnmkcEo0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 20 15 32 WPphNyDyaUM58YPX2PIwObglOxE=
UP+pZnIr3fGF2wyj8VvCrQEqjXY= 4 0 GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 6 4 5 2pVjuZSZ8p190+NTpy8Q+b9ZutQ= zVI68ZRxi1PWP3GgF0pvZtrCM2swMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 8 2 MyA/vWNEZ8ORFe9i5950PKkz4NU=
UckpUcjHD6R8si8kr4RVoc1mc94= 1 0 GorsX6HSrirKn9je83homORXaK0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 7 17 40ab3JKm2HlnlxWPa2Co3dj09/U= CimhPg6hP3A/5uhofEQrr5GQN/MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 9 8 14 2C9On3ige0hRCP4q9JGVMmFADWI=
Ue5iEYdQJDgm7rDAZjfX7/JmWqg= 1 0 tlsPispJjk23sEt4DG1kygUr5TowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 0 12 J62+TRXfJ8C5m0NIVTJe6dnDQSU= 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 15 16 23 LSrI/2AYo2n10cAV5NS6IzUEpBM=
U0rAjyrA5g4jU599fCx1XjHr0XA= 2 0 j/wVxn+ZE2gk0FBD6VOhaMFwUmkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 0 8 o3+kX0oXLxSsuMJPH1PQnOSnt9c= dgQYj0H0kppfjmUrgoKxWeh3Od8wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 22 22 7Gcx9jmRjQglFN1/gboBvA30MSw=
U3w8Kl/cEjLrNX92RCNkGtcu4W0= 1 0 6keQdNKIlTvTthqGDqJBntSUhUYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 17 0 7 W6b5YYc7alEbd61Wxdtds9KbtiU= lxAhRPCkqhaKyXmNvA8w5CVBY1MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 17 22 HUquGczWHcbUNDpCuzCqEfuB6OI=
U5+KFxmkxztmrPePZDiUavNY9PI= 1 0 tlsPispJjk23sEt4DG1kygUr5TowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 11 0 10 yCIgcSqMAahRq4MZrTjti0wgMBk= 9nT0PL4tbQc83imK5AohSjfV+VowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 13 13 19 ptI0ufQ82LuGjuqZSUR+FJF6tRQ=
VFMXZBnRjVex7u+M9Q7GAVLLxRM= 1 0 5w4VOElhz/QMjoIotBntn37jP/0wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 5 3 3 mQHZDcYRUY1p8NdM7GxhQi8gBmo= xTANaPh/ZWpTBzF+FtFB1hobLAowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 12 10 u1PGiM8Vk67ip2cf/qKuSqFantc=
VGg2FxNcplrVH0Oe+zOI6ewcCzU= 4 0 tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 0 4 i7+3qGlqvcONdBre/yBrepX12dg= PtBSz+ygzxZtiC7MKCvZEFUVK+MwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 4 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
VOET3xY3LA2J6zTz+EEyrr2eSyg= 1 0 TqMTuOf4ZBLdQi1nyckUmYsmkXwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 0 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA= 5vrGuG0HVNVcPAEzfCHrO/JwObowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 1 0 MDAwMDAwMDAwMDAwMDAwMDAwMDA=
VeCcQZoJT0+Y0VWZs/uSOESUZHA= 1 0 h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 3 7 9 2SimWvYwrZb08jtYnTeri+7208g= xJ/jTkh8zjyyGyQM5URZhrsJNDMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 3 2 2SimWvYwrZb08jtYnTeri+7208g=
VmvUUv5dsfnb/yv1nN9EXq5JoxQ= 1 0 tipXqHcnfhbg+EBPGPSQDMjJDdUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 20 10 18 Kbcvpjpq0OmHIK1S2k7E1n+wgS4= DWnl2yLLciW+CKE+cg1OK3g8EtYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 0 20 12 qM+s9OaIegpgCtDOXwTLZB8Vn2c=
Vn2x1dFs5La2CtQoZKxAkuCa3Sw= 1 0 SXUrZ3sKDNK7uYJnh4OYA8ekFHkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 17 35 18 k9Ter6ssGEJYvjVsJwm9Jw4LItM= NG63+EByDaAgT3cBl2qnicXWDHYwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 1 5 2 tekmJoqc76V2wLjfxJA0l5wSeB0=
Vr6SsCgONM8TxfMVT9sEZg6nDds= 1 0 1hoJsYZcE/+/eDucWflORoPfq08wMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 19 0 13 glhjPd82rxB3/MkBwwX+VQoUJb4= OV16nemaTI+X4dLhtXExddWVQKUwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 21 8 28 9EypyKxmtA3MW8/QEjWVja+9eKY=
V7Iejxq5kKzIqkYhr3glu770gdQ= 1 0 h8VAxpcZTxx6B4A9p1ifbYbqFxMwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 8 7 14 /X1oJqlwqB2djnLMzWJ8GL/lfNc= Rt4PvQZT9BvXwSrpxvLwhAfmymkwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 10 1 8 kLYKZ6oSgjRFj+ICiYmZvAe2oqI=
V9UQAUHthWxZ0b6lsER4BgHgfXk= 1 0 tlsPispJjk23sEt4DG1kygUr5TowMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 16 0 15 Ws/Ik0ACDnSw4MLjpfMj/Mx2HzI= oxEzCJ6qDIe5PcKstcjupq1zKUQwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDA= 4 18 5 OwPOi+HGm2O7zUl9tqcG58Ohm5w=
